dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/toplas/GesbertGL15;article;2017-01-03;"A Logical Approach to Deciding Semantic Subtyping.";"";"2015";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2812805";0
journals/toplas/Nelson89;article;2006-04-03;"A Generalization of Dijkstra's Calculus.";"";"1989";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/69558.69559";0
journals/toplas/MouraI09;article;2017-01-06;"Revisiting coroutines.";"";"2009";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1462166.1462167";0
journals/toplas/ClarkeC97;article;2006-04-03;"On the Use of Regular Expressions for Searching Text.";"";"1997";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/256167.256174";0
journals/toplas/HertzBMMS06;article;2006-08-22;"Generating object lifetime traces with Merlin.";"";"2006";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1133651.1133654";0
journals/toplas/AptFR80;article;2006-04-03;"A Proof System for Communicating Sequential Processes.";"";"1980";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357103.357110";0
journals/toplas/AfekBM93;article;2006-04-03;"Lazy Caching.";"";"1993";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/151646.151651";0
journals/toplas/BurkeF87;article;2006-04-03;"A Practical Method for LR and LL Syntactic Error Diagnosis.";"";"1987";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/22719.22720";0
journals/toplas/WalkerCM00;article;2003-11-26;"Typed memory management via static capabilities.";"";"2000";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/363911.363923";0
journals/toplas/Tichy86;article;2006-04-03;"Smart Recompilation.";"";"1986";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/5956.5959";0
