dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/talg/Swamy12;article;2017-01-06;"The effectiveness of stackelberg strategies and tolls for network congestion games.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344426";0
journals/talg/AlstrupHLT05;article;2017-06-15;"Maintaining information in fully dynamic trees with top trees.";"";"2005";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1103963.1103966";0
journals/talg/SenTK16;article;2017-01-03;"Deletion Without Rebalancing in Binary Search Trees.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2903142";0
journals/talg/BeinGLZ09;article;2017-06-08;"The Knuth-Yao quadrangle-inequality speedup is a consequence of total monotonicity.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1644015.1644032";0
journals/talg/Thomasse10;article;2017-01-06;"A 4";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721848";0
journals/talg/BaierEHKKPSS10;article;2017-09-16;"Length-bounded cuts and flows.";"";"2010";"ACM Trans. Algorithms";"https://doi.org/10.1145/1868237.1868241";0
journals/talg/BerendB09;article;2017-01-06;"A linear algorithm for computing convex hulls for random lines.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1597036.1597046";0
journals/talg/CohenCDL16;article;2017-01-04;"On the Tradeoff between Stability and Fit.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2963103";0
journals/talg/HazayLS07;article;2017-01-06;"Approximate parameterized matching.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1273340.1273345";0
journals/talg/RodittyZ12;article;2017-01-06;"Replacement paths and ";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344423";0
journals/talg/ChlebusKR12;article;2017-01-06;"Adversarial Queuing on the Multiple Access Channel.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2071379.2071384";0
journals/talg/ChenW15;article;2017-06-27;"Computing Shortest Paths among Curved Obstacles in the Plane.";"";"2015";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2660771";0
journals/talg/BansalCP13;article;2017-01-06;"Speed Scaling with an Arbitrary Power Function.";"";"2013";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2438645.2438650";0
journals/talg/ChakrabartiCMT14;article;2017-06-08;"Annotations in Data Streams.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2636924";0
journals/talg/AgarwalAHPYZ16;article;2017-01-04;"Nearest-Neighbor Searching Under Uncertainty II.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2955098";0
journals/talg/Eppstein09a;article;2017-01-06;"Squarepants in a tree: Sum of subtree clustering and hyperbolic pants decomposition.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1541885.1541890";0
journals/talg/GoelKK10;article;2017-01-06;"Perfect matchings via uniform sampling in regular bipartite graphs.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721843";0
journals/talg/GabowN08;article;2017-01-06;"Finding a long directed cycle.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1328911.1328918";0
journals/talg/BaswanaKS12;article;2017-01-06;"Fully dynamic randomized algorithms for graph spanners.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344425";0
journals/talg/AndoniPP17;article;2017-06-28;"Editorial.";"";"2017";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/3038922";0
journals/talg/AmbuhlGPRZ11;article;2017-06-15;"Tree exploration with logarithmic memory.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1921659.1921663";0
journals/talg/AsadpourFS12;article;2017-01-06;"Santa claus meets hypergraph matchings.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2229163.2229168";0
journals/talg/AggarwalPFTKKZ10;article;2017-01-06;"Achieving anonymity via clustering.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1798596.1798602";0
journals/talg/ChakrabartiCM10;article;2017-06-08;"A near-optimal algorithm for estimating the entropy of a stream.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1798596.1798604";0
journals/talg/AmirLLS07;article;2017-01-06;"Dynamic text and static pattern matching.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1240233.1240242";0
journals/talg/AgarwalAY10;article;2017-05-26;"I/O-efficient batched union-find and its applications to terrain analysis.";"";"2010";"ACM Trans. Algorithms";"https://doi.org/10.1145/1868237.1868249";0
journals/talg/FeldmanMSSS10;article;2017-01-06;"On distributing symmetric streaming computations.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1824777.1824786";0
journals/talg/BaswanaKMP10;article;2017-05-26;"Additive spanners and (alpha, beta)-spanners.";"";"2010";"ACM Trans. Algorithms";"https://doi.org/10.1145/1868237.1868242";0
journals/talg/ArcherT07;article;2017-01-06;"Frugal path mechanisms.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1219944.1219948";0
journals/talg/Karakostas08;article;2017-01-06;"Faster approximation schemes for fractional multicommodity flow problems.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1328911.1328924";0
journals/talg/MooreRR06;article;2017-06-08;"Generic quantum Fourier transforms.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1198513.1198525";0
journals/talg/HuoL06;article;2016-03-09;"Minimizing mean flow time for UET tasks.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1150334.1150340";0
journals/talg/Djidjev10;article;2017-05-26;"A faster algorithm for computing the girth of planar and bounded genus graphs.";"";"2010";"ACM Trans. Algorithms";"https://doi.org/10.1145/1868237.1868240";0
journals/talg/Chan12;article;2017-01-06;"All-pairs shortest paths for unweighted undirected graphs in ";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344424";0
journals/talg/MehlhornM09;article;2017-01-06;"Minimum cycle bases: Faster and simpler.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1644015.1644023";0
journals/talg/Blaser08;article;2017-01-06;"A new approximation algorithm for the asymmetric TSP with triangle inequality.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1383369.1383378";0
journals/talg/HochbaumL13;article;2017-01-06;"Approximation Algorithms for a Minimization Variant of the Order-Preserving Submatrices and for Biclustering Problems.";"";"2013";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2438645.2438651";0
journals/talg/Johnson05;article;2016-03-09;"The NP-completeness column.";"";"2005";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1077464.1077476";0
journals/talg/ErgunMS10;article;2017-01-06;"Periodicity testing with sublinear samples and space.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721859";0
journals/talg/KonradR16;article;2017-01-03;"Approximating Semi-matchings in Streaming and in Two-Party Communication.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2898960";0
journals/talg/CaoM15;article;2017-09-16;"Interval Deletion Is Fixed-Parameter Tractable.";"";"2015";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2629595";0
journals/talg/KumarM0S16;article;2017-01-03;"Distributed Algorithms for End-to-End Packet Scheduling in Wireless Ad Hoc Networks.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2812811";0
journals/talg/KatrielB06;article;2017-09-16;"Online topological ordering.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1159892.1159896";0
journals/talg/DemaineFHT05;article;2016-03-09;"Fixed-parameter algorithms for (";"";"2005";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1077464.1077468";0
journals/talg/HayS09;article;2017-01-06;"Jitter regulation for multiple streams.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1644015.1644027";0
journals/talg/KarakostasKW12;article;2017-01-06;"An FPTAS for the minimum total weighted tardiness problem with a fixed number of distinct due dates.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344430";0
journals/talg/BlasiusR16;article;2017-01-03;"Simultaneous PQ-Ordering with Applications to Constrained Embedding Problems.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2738054";0
journals/talg/KortsarzN16;article;2017-01-03;"A Simplified 1.5-Approximation Algorithm for Augmenting Edge-Connectivity of a Graph from 1 to 2.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2786981";0
journals/talg/DemaineMRW09;article;2017-01-06;"An optimal decomposition algorithm for tree edit distance.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1644015.1644017";0
journals/talg/CyganGH17;article;2017-08-28;"Tight Kernel Bounds for Problems on Graphs with Small Degeneracy.";"";"2017";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/3108239";0
journals/talg/CaragiannisKKP14;article;2017-01-03;"Socially desirable approximations for dodgson's voting rule.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2556950";0
journals/talg/ChanN14;article;2016-03-09;"Fast Convergence for Consensus in Dynamic Networks.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2601072";0
journals/talg/Johnson07;article;2017-01-06;"The NP-completeness column: Finding needles in haystacks.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1240233.1240247";0
journals/talg/BansalD07;article;2017-01-06;"Minimizing weighted flow time.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1290672.1290676";0
journals/talg/NavarroS14;article;2016-03-09;"Fully Functional Static and Dynamic Succinct Trees.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2601073";0
