dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tocl/Ratschan04;article;2006-02-09;"Convergent approximate solving of first-order constraints by approximate quantifiers.";"";"2004";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/976706.976709";0
journals/tocl/Bauer14;article;2017-01-03;"A PSPACE-complete first-order fragment of computability logic.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2559949";0
journals/tocl/Asperti15;article;2017-01-03;"Computational Complexity Via Finite Types.";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2764906";0
journals/tocl/SamerV10;article;2017-01-09;"On the distributivity of LTL specifications.";"";"2010";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1740582.1740588";0
journals/tocl/DeneckerT08;article;2017-06-09;"A logic of nonmonotone inductive definitions.";"";"2008";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1342991.1342998";0
journals/tocl/JouannaudR15;article;2015-04-21;"Normal Higher-Order Termination.";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2699913";0
journals/tocl/GiacobazziRS05;article;2017-06-09;"Making abstract domains condensing.";"";"2005";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1042038.1042040";0
journals/tocl/ShohamG07;article;2017-01-09;"A game-based framework for CTL counterexamples and 3-valued abstraction-refinement.";"";"2007";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1297658.1297659";0
journals/tocl/Kontinen09;article;2017-01-09;"A logical characterization of the counting hierarchy.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1459010.1459017";0
journals/tocl/DemriL09;article;2017-01-09;"LTL with the freeze quantifier and register automata.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1507244.1507246";0
journals/tocl/AtseriasT14;article;2015-04-21;"The Ordering Principle in a Fragment of Approximate Counting.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2629555";0
journals/tocl/ChenJL13;article;2017-01-09;"Computing Loops with at Most One External Support Rule.";"";"2013";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2422085.2422088";0
